LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.18075949
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.11322639
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,38.83146186
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.05639835
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.21915859
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,38.56600614
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,38.08898513
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,37.67898022
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.62137342
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.31940045
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.65412133
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.64338747
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.39096205
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.95310173
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,37.1708086
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,37.08390918
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,37.05489985
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.85523515
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,36.86803741
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,37.37634483
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,38.67348028
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.37651474
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.57516464
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.84694392
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,39.51044913
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,40.05547681
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,40.73259418
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,41.17735377
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.01199327
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.32486133
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.39783782
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.79463728
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.5909212
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.91054637
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.69994547
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.17189731
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.03037556
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,41.26507642
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,41.76800485
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.27376098
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.82252021
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.16973905
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.46050027
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.42128574
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.80949534
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.8439465
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,43.12803125
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,42.98452002
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,47.32810668
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,47.78953146
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,48.80004457
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,49.32804289
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,50.2732005
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,51.51928685
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,53.19690942
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,54.59959355
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,56.55772252
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,58.43597306
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,62.19086443
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,65.72101471
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,67.1962706
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,68.64550382
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,69.97909222
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,71.70145418
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,74.00807287
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,76.31647612
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,78.29312934
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,80.56843762
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,81.50788535
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,81.94510487
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,83.87006939
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,85.66329632
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,88.20400395
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,90.57308267
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,90.43356497
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,89.64574475
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,88.07691663
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,83.92304766
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,81.76278576
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,79.280983
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,78.58148502
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,79.99018959
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,81.59458898
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,82.699646
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,82.51005197
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,81.4313839
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,80.38827088
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,80.09818053
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,79.946938
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,80.09009115
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,80.5472654
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,80.30885484
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,80.64256509
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,81.30337723
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,82.1140724
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,83.4956839
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,85.03583303
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,86.54154881
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,88.49051446
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,89.17888646
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,89.7447252
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,90.11473637
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,90.704273
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,93.61938485
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,95.96555771
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,98.70910786
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,102.4513621
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,102.8739723
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,106.0507503
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,111.2077129
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,114.4684993
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,115.1572148
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,116.1301068
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,116.3386729
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,116.1541483
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,116.975704
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,117.669978
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,117.8170197
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,118.0316596
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,117.8413461
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,117.8501371
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,117.3619926
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,118.3984456
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,119.5401331
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,122.1696026
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,121.3169789
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,126.3591233
New Zealand,HOUSECOST,PRICERENT,IDX2015,NA,133.0110543
New Zealand,HOUSECOST,REAL,IDX2015,NA,26.8269173
New Zealand,HOUSECOST,REAL,IDX2015,NA,25.64895344
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.90171154
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.5921569
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.01061212
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.45110471
New Zealand,HOUSECOST,REAL,IDX2015,NA,25.06685563
New Zealand,HOUSECOST,REAL,IDX2015,NA,25.68377688
New Zealand,HOUSECOST,REAL,IDX2015,NA,26.14386162
New Zealand,HOUSECOST,REAL,IDX2015,NA,26.49809276
New Zealand,HOUSECOST,REAL,IDX2015,NA,26.86282218
New Zealand,HOUSECOST,REAL,IDX2015,NA,27.47562793
New Zealand,HOUSECOST,REAL,IDX2015,NA,28.73425045
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.43965726
New Zealand,HOUSECOST,REAL,IDX2015,NA,32.65858931
New Zealand,HOUSECOST,REAL,IDX2015,NA,35.09804606
New Zealand,HOUSECOST,REAL,IDX2015,NA,39.09328798
New Zealand,HOUSECOST,REAL,IDX2015,NA,40.71863851
New Zealand,HOUSECOST,REAL,IDX2015,NA,41.44178935
New Zealand,HOUSECOST,REAL,IDX2015,NA,41.22595359
New Zealand,HOUSECOST,REAL,IDX2015,NA,40.78184084
New Zealand,HOUSECOST,REAL,IDX2015,NA,39.34958718
New Zealand,HOUSECOST,REAL,IDX2015,NA,37.85319505
New Zealand,HOUSECOST,REAL,IDX2015,NA,36.56417545
New Zealand,HOUSECOST,REAL,IDX2015,NA,35.62686505
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.94040771
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.40894842
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.90730726
New Zealand,HOUSECOST,REAL,IDX2015,NA,32.88783339
New Zealand,HOUSECOST,REAL,IDX2015,NA,32.31218804
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.67242567
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.96318068
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.80770524
New Zealand,HOUSECOST,REAL,IDX2015,NA,29.91769204
New Zealand,HOUSECOST,REAL,IDX2015,NA,28.99797564
New Zealand,HOUSECOST,REAL,IDX2015,NA,28.07793319
New Zealand,HOUSECOST,REAL,IDX2015,NA,27.73640465
New Zealand,HOUSECOST,REAL,IDX2015,NA,26.84185148
New Zealand,HOUSECOST,REAL,IDX2015,NA,26.03130678
New Zealand,HOUSECOST,REAL,IDX2015,NA,25.34980775
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.79719669
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.43196763
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.40497094
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.34570088
New Zealand,HOUSECOST,REAL,IDX2015,NA,24.76389569
New Zealand,HOUSECOST,REAL,IDX2015,NA,25.61300623
New Zealand,HOUSECOST,REAL,IDX2015,NA,26.49234224
New Zealand,HOUSECOST,REAL,IDX2015,NA,27.65365701
New Zealand,HOUSECOST,REAL,IDX2015,NA,28.22477505
New Zealand,HOUSECOST,REAL,IDX2015,NA,29.79317494
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.1250974
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.54018739
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.75218406
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.7256053
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.93047268
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.20039892
New Zealand,HOUSECOST,REAL,IDX2015,NA,32.50599118
New Zealand,HOUSECOST,REAL,IDX2015,NA,32.21586076
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.78184405
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.34505962
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.06110252
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.13573301
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.39867757
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.50428511
New Zealand,HOUSECOST,REAL,IDX2015,NA,31.33835635
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.82578557
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.59266132
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.39834673
New Zealand,HOUSECOST,REAL,IDX2015,NA,30.85342044
New Zealand,HOUSECOST,REAL,IDX2015,NA,32.09097432
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.04253143
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.08083178
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.21424766
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.90099466
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.70971751
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.64505344
New Zealand,HOUSECOST,REAL,IDX2015,NA,35.25779453
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.84854957
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.80617523
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.93501996
New Zealand,HOUSECOST,REAL,IDX2015,NA,35.30631106
New Zealand,HOUSECOST,REAL,IDX2015,NA,35.26654112
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.91904503
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.2132016
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.72075882
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.26628249
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.15798655
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.04465547
New Zealand,HOUSECOST,REAL,IDX2015,NA,32.71606971
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.02818935
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.12897614
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.18389499
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.41301357
New Zealand,HOUSECOST,REAL,IDX2015,NA,33.80570587
New Zealand,HOUSECOST,REAL,IDX2015,NA,34.27362773
New Zealand,HOUSECOST,REAL,IDX2015,NA,35.22542938
New Zealand,HOUSECOST,REAL,IDX2015,NA,36.9516423
New Zealand,HOUSECOST,REAL,IDX2015,NA,38.09178871
New Zealand,HOUSECOST,REAL,IDX2015,NA,39.1425272
New Zealand,HOUSECOST,REAL,IDX2015,NA,39.8133332
New Zealand,HOUSECOST,REAL,IDX2015,NA,40.05546192
New Zealand,HOUSECOST,REAL,IDX2015,NA,40.61783481
New Zealand,HOUSECOST,REAL,IDX2015,NA,41.67579868
New Zealand,HOUSECOST,REAL,IDX2015,NA,42.37974454
New Zealand,HOUSECOST,REAL,IDX2015,NA,43.8228534
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.44670069
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.48997585
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.04881979
New Zealand,HOUSECOST,REAL,IDX2015,NA,46.13379026
New Zealand,HOUSECOST,REAL,IDX2015,NA,46.74508538
New Zealand,HOUSECOST,REAL,IDX2015,NA,46.65516264
New Zealand,HOUSECOST,REAL,IDX2015,NA,46.57229092
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.76254681
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.87012027
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.61083953
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.9164253
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.20430185
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.68349427
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.78948704
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.72845051
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.17815234
New Zealand,HOUSECOST,REAL,IDX2015,NA,45.02588432
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.27827248
New Zealand,HOUSECOST,REAL,IDX2015,NA,43.61730533
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.03513951
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.14627883
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.46670176
New Zealand,HOUSECOST,REAL,IDX2015,NA,44.93789357
New Zealand,HOUSECOST,REAL,IDX2015,NA,46.0281403
New Zealand,HOUSECOST,REAL,IDX2015,NA,47.19045101
New Zealand,HOUSECOST,REAL,IDX2015,NA,48.78102449
New Zealand,HOUSECOST,REAL,IDX2015,NA,50.40968894
New Zealand,HOUSECOST,REAL,IDX2015,NA,52.62058241
New Zealand,HOUSECOST,REAL,IDX2015,NA,55.02331684
New Zealand,HOUSECOST,REAL,IDX2015,NA,58.82976444
New Zealand,HOUSECOST,REAL,IDX2015,NA,62.40677838
New Zealand,HOUSECOST,REAL,IDX2015,NA,64.45198731
New Zealand,HOUSECOST,REAL,IDX2015,NA,65.74940697
New Zealand,HOUSECOST,REAL,IDX2015,NA,67.23633963
New Zealand,HOUSECOST,REAL,IDX2015,NA,68.81413977
New Zealand,HOUSECOST,REAL,IDX2015,NA,71.24277261
New Zealand,HOUSECOST,REAL,IDX2015,NA,73.71178996
New Zealand,HOUSECOST,REAL,IDX2015,NA,75.60117038
New Zealand,HOUSECOST,REAL,IDX2015,NA,77.63636232
New Zealand,HOUSECOST,REAL,IDX2015,NA,78.20812256
New Zealand,HOUSECOST,REAL,IDX2015,NA,78.40183542
New Zealand,HOUSECOST,REAL,IDX2015,NA,80.01358498
New Zealand,HOUSECOST,REAL,IDX2015,NA,82.34472925
New Zealand,HOUSECOST,REAL,IDX2015,NA,85.3480668
New Zealand,HOUSECOST,REAL,IDX2015,NA,87.80446079
New Zealand,HOUSECOST,REAL,IDX2015,NA,88.00548261
New Zealand,HOUSECOST,REAL,IDX2015,NA,86.91994523
New Zealand,HOUSECOST,REAL,IDX2015,NA,85.61937113
New Zealand,HOUSECOST,REAL,IDX2015,NA,80.96504955
New Zealand,HOUSECOST,REAL,IDX2015,NA,78.32123202
New Zealand,HOUSECOST,REAL,IDX2015,NA,75.94068718
New Zealand,HOUSECOST,REAL,IDX2015,NA,74.79729777
New Zealand,HOUSECOST,REAL,IDX2015,NA,76.14706621
New Zealand,HOUSECOST,REAL,IDX2015,NA,77.53449579
New Zealand,HOUSECOST,REAL,IDX2015,NA,79.03739504
New Zealand,HOUSECOST,REAL,IDX2015,NA,78.8543574
New Zealand,HOUSECOST,REAL,IDX2015,NA,78.21288589
New Zealand,HOUSECOST,REAL,IDX2015,NA,76.92248916
New Zealand,HOUSECOST,REAL,IDX2015,NA,75.64306625
New Zealand,HOUSECOST,REAL,IDX2015,NA,75.43384224
New Zealand,HOUSECOST,REAL,IDX2015,NA,75.30510309
New Zealand,HOUSECOST,REAL,IDX2015,NA,76.05662212
New Zealand,HOUSECOST,REAL,IDX2015,NA,76.26167727
New Zealand,HOUSECOST,REAL,IDX2015,NA,76.98805263
New Zealand,HOUSECOST,REAL,IDX2015,NA,77.64792452
New Zealand,HOUSECOST,REAL,IDX2015,NA,78.84235088
New Zealand,HOUSECOST,REAL,IDX2015,NA,80.66164599
New Zealand,HOUSECOST,REAL,IDX2015,NA,82.564012
New Zealand,HOUSECOST,REAL,IDX2015,NA,84.19297388
New Zealand,HOUSECOST,REAL,IDX2015,NA,86.09300481
New Zealand,HOUSECOST,REAL,IDX2015,NA,86.98849132
New Zealand,HOUSECOST,REAL,IDX2015,NA,87.98443582
New Zealand,HOUSECOST,REAL,IDX2015,NA,88.54740077
New Zealand,HOUSECOST,REAL,IDX2015,NA,89.61709863
New Zealand,HOUSECOST,REAL,IDX2015,NA,92.58100242
New Zealand,HOUSECOST,REAL,IDX2015,NA,95.64052963
New Zealand,HOUSECOST,REAL,IDX2015,NA,98.55534745
New Zealand,HOUSECOST,REAL,IDX2015,NA,102.3171749
New Zealand,HOUSECOST,REAL,IDX2015,NA,103.486948
New Zealand,HOUSECOST,REAL,IDX2015,NA,107.3026852
New Zealand,HOUSECOST,REAL,IDX2015,NA,112.5775446
New Zealand,HOUSECOST,REAL,IDX2015,NA,116.5494403
New Zealand,HOUSECOST,REAL,IDX2015,NA,117.1886811
New Zealand,HOUSECOST,REAL,IDX2015,NA,118.1158941
